code_element,page_type,page_name,rev_1,doc_link,source_link
deep_edge_trainer.py,repo,README.md,3,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/edge_nn.py#L26
dumps,repo,README.md,3,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/deep_edge_trainer.py#L91
index.pkl,repo,README.md,6,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/deep_edge_trainer.py#L205
n1,repo,README.md,18,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/deep_edge_trainer.py#L163
n2,repo,README.md,23,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/deep_edge_trainer.py#L163
nx.read_edgelist,repo,README.md,1,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/create_dataset_arrays.py#L382
only_simulate_walks,repo,README.md,2,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/create_dataset_arrays.py#L61
output_dir,repo,README.md,24,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/create_dataset_arrays.py#L62
test.directed.neg.txt.npy,repo,README.md,3,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/deep_edge_trainer.py#L218
test.neg.txt.npy,repo,README.md,3,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/deep_edge_trainer.py#L223
test.txt.npy,repo,README.md,4,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/deep_edge_trainer.py#L225
test/train,repo,README.md,1,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/deep_edge_trainer.py#L304
train.neg.txt.npy,repo,README.md,3,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/deep_edge_trainer.py#L216
train.neg_per_node.txt.npy,repo,README.md,2,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/deep_edge_trainer.py#L253
train.pairs.<i>.txt.npy,repo,README.md,2,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/create_dataset_arrays.py#L33
train.txt.npy,repo,README.md,8,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/deep_edge_trainer.py#L214
u,repo,README.md,8,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/create_dataset_arrays.py#L179
v,repo,README.md,19,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/edge_nn.py#L200
|E|,repo,README.md,10,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/README.md,https://github.com/google/asymproj_edge_dnn/blob/3967ac8286a7b90fb8a03d27218b7c1ea86988e8/datasets/README.md#L27
